gene,tumor_r,normal_r,delta_r
CAND1,0.4413,0.3167,0.12460000000000004
GKAP1,0.6589,0.5344,0.12450000000000006
EIF4E3,0.5806,0.4561,0.1245
TCEAL4,0.4119,0.2874,0.1245
ASF1A,0.6207,0.4964,0.12430000000000002
MRPL33,0.0295,-0.0947,0.1242
ANKRD10,0.4304,0.3062,0.12419999999999998
TNKS2,-0.0994,-0.223,0.1236
C16orf72,0.2402,0.1166,0.1236
EXOC4,0.4018,0.2784,0.12340000000000001
PFDN2,0.446,0.3226,0.12340000000000001
NUP155,0.6981,0.5748,0.12330000000000008
TFDP2,0.2839,0.1606,0.12329999999999999
ZNF641,-0.0697,-0.1929,0.12319999999999999
FAF1,0.5185,0.3954,0.12309999999999999
MRPL51,0.1153,-0.0076,0.1229
SSU72,0.3499,0.2271,0.12279999999999999
PSMB2,0.3064,0.1838,0.12260000000000001
PHKG1,0.5001,0.3775,0.12259999999999999
NUDT19,0.6506,0.528,0.12259999999999993
PLA2G4F,0.4595,0.337,0.1225
CDKL5,0.0313,-0.0912,0.1225
ZNF622,0.403,0.2807,0.12230000000000002
KLHL21,0.0864,-0.0357,0.12210000000000001
NDUFAB1,-0.0439,-0.166,0.12210000000000001
IGHV3-23,0.2904,0.1683,0.12209999999999999
SH3BP2,0.34,0.218,0.12200000000000003
ACTR1B,0.216,0.0942,0.12179999999999999
EIF4EBP2,0.0333,-0.0882,0.1215
FBXW4,0.2915,0.1701,0.12139999999999998
SKA3,0.5498,0.4284,0.12139999999999995
CDC5L,0.3089,0.1878,0.12110000000000001
MRPL18,0.0109,-0.11,0.12090000000000001
TSPYL1,0.2743,0.1534,0.12089999999999998
CAPG,0.5703,0.4496,0.12070000000000003
HSPA6,-0.0026,-0.1233,0.1207
SUMO2,0.078,-0.0427,0.1207
SF3B2,0.0935,-0.0271,0.1206
ABHD13,0.2074,0.0868,0.1206
ZC3H14,0.4008,0.2803,0.1205
SEC11A,0.1673,0.0468,0.1205
COMMD4,0.2615,0.1411,0.12040000000000001
PON3,0.5675,0.4471,0.12040000000000001
PIAS3,0.5386,0.4182,0.12039999999999995
ADGRF5,0.2833,0.1631,0.1202
GTF3C3,0.3283,0.2081,0.12019999999999997
AQR,0.1151,-0.005,0.1201
KDM1A,0.1911,0.0711,0.12
TAF13,-0.0414,-0.1614,0.12
PTCD2,0.2737,0.1537,0.12
PIGT,0.4668,0.3468,0.12
VIL1,0.2171,0.0971,0.11999999999999998
EIF2B2,0.3124,0.1925,0.1199
IRAK2,0.4444,0.3245,0.1199
C1QA,0.3973,0.2776,0.11969999999999997
KPNA4,0.3091,0.1894,0.11969999999999997
MYL5,0.0642,-0.0552,0.11939999999999999
ERP29,0.2653,0.146,0.11929999999999999
URI1,0.2229,0.1036,0.11929999999999999
APOA5,0.2834,0.1642,0.11919999999999997
PLEKHM2,0.618,0.4988,0.11919999999999997
CPXM2,0.7256,0.6065,0.11909999999999998
TRAF7,0.4862,0.3674,0.11880000000000002
CRCP,-0.0027,-0.1215,0.1188
MESD,0.2592,0.1407,0.1185
COTL1,0.5827,0.4643,0.1184
SELENOK,0.3118,0.1936,0.11820000000000003
ARHGEF12,-0.0241,-0.1422,0.1181
COG2,-0.0039,-0.122,0.1181
SSX2IP,0.2839,0.1658,0.11809999999999998
ETNK2,-0.2107,-0.3287,0.118
TRAPPC8,0.5639,0.446,0.11789999999999995
GEM,0.3593,0.2415,0.11780000000000002
TRNT1,0.5469,0.4292,0.11770000000000003
RC3H1,0.1011,-0.0166,0.1177
CAPNS1,0.1028,-0.0148,0.11760000000000001
MTG2,0.123,0.0054,0.1176
SPINK7,0.5292,0.4117,0.1175
BICRA,0.0119,-0.1055,0.1174
JUND,0.2344,0.117,0.11739999999999999
INO80,0.1456,0.0284,0.1172
PTPN21,0.3457,0.2286,0.11710000000000001
CDK12,0.5954,0.4784,0.11700000000000005
ATG4A,0.3456,0.2286,0.11700000000000002
ITPA,0.4555,0.3385,0.11699999999999999
SF3B5,0.1137,-0.0033,0.11699999999999999
EVL,0.7522,0.6352,0.11699999999999999
GID8,0.4922,0.3753,0.1169
YBX1,0.5261,0.4092,0.1169
CCT2,0.2954,0.1785,0.1169
PRPF4B,0.4482,0.3314,0.11680000000000001
BCL7B,0.1984,0.0816,0.11679999999999999
USP7,0.4451,0.3285,0.11659999999999998
NOP56,0.1745,0.058,0.11649999999999999
GMFG,0.547,0.4306,0.11640000000000006
GMIP,0.6397,0.5234,0.11630000000000007
FAM98A,0.4992,0.3829,0.11629999999999996
EPRS1,0.4621,0.3464,0.11570000000000003
SH2B2,0.197,0.0813,0.11570000000000001
IRAK1BP1,0.4974,0.3818,0.11560000000000004
TAF4,0.4121,0.2967,0.1154
MUC7,0.2621,0.1467,0.1154
RELN,0.2398,0.1245,0.11530000000000001
LENG1,0.1665,0.0512,0.11530000000000001
MCM4,0.5421,0.427,0.11510000000000004
HSPE1,0.1571,0.042,0.11509999999999998
RNF11,0.361,0.246,0.11499999999999999
RUVBL1,0.4416,0.3266,0.11499999999999999
CDK2,0.6151,0.5001,0.11499999999999999
RALBP1,0.1438,0.0289,0.11490000000000002
LARGE2,0.4019,0.287,0.1149
MTR,0.2867,0.1719,0.11480000000000001
ABITRAM,0.0083,-0.1065,0.1148
MREG,0.6231,0.5084,0.11470000000000002
TUBB,-0.0346,-0.1493,0.1147
TBC1D9,0.3953,0.2806,0.11469999999999997
SLX4,0.2976,0.1829,0.11469999999999997
HINT3,0.3336,0.219,0.11460000000000001
ARPC5L,0.4608,0.3463,0.11449999999999999
SNX9,0.3317,0.2174,0.11429999999999998
MYLK2,0.6909,0.5766,0.11429999999999996
ABL1,0.337,0.2228,0.11420000000000002
MCFD2,0.1116,-0.0026,0.11420000000000001
VPS4A,0.4343,0.3203,0.11400000000000005
SMC1A,0.1335,0.0195,0.114
CRTC1,0.4476,0.3336,0.11399999999999999
SUPT16H,0.6653,0.5513,0.11399999999999999
PTPRD,0.3699,0.2559,0.11399999999999999
C11orf58,0.4977,0.3838,0.1139
CFHR5,0.0868,-0.0269,0.1137
TTF1,0.3067,0.193,0.11369999999999997
MUC5AC,0.4355,0.3219,0.11359999999999998
PSMA5,0.3126,0.199,0.11359999999999998
WNT7B,0.579,0.4654,0.11359999999999998
DPT,0.5037,0.3902,0.11350000000000005
TNRC6C,0.2497,0.1362,0.11350000000000002
CDK11A,0.2791,0.1656,0.11350000000000002
EAPP,0.34,0.2265,0.11350000000000002
LYSMD2,0.5998,0.4863,0.11349999999999999
DDO,0.0654,-0.0481,0.11349999999999999
PLPP3,0.697,0.5836,0.11339999999999995
LRRC47,0.4253,0.312,0.11330000000000001
RASGRP4,0.5588,0.4455,0.11329999999999996
ANGPTL1,0.3649,0.2517,0.11320000000000002
ZBED6,0.1866,0.0734,0.11319999999999998
GNA12,0.4735,0.3603,0.11319999999999997
HSD3B7,0.2477,0.1349,0.11280000000000001
MACROH2A1,0.2489,0.1361,0.11280000000000001
MRGBP,0.1933,0.0805,0.1128
PPP4R2,0.2084,0.0957,0.11270000000000001
KATNB1,0.5128,0.4002,0.11260000000000003
POLR2G,-0.1281,-0.2407,0.1126
SMYD4,0.1104,-0.0022,0.11259999999999999
HECW2,0.1759,0.0634,0.1125
ACIN1,0.1469,0.0344,0.1125
CDC42BPG,0.6889,0.5764,0.11249999999999993
ITGB2,0.577,0.4645,0.11249999999999993
ZNF549,0.1623,0.0499,0.1124
IL17D,0.0503,-0.0619,0.1122
ERH,0.0561,-0.056,0.1121
DISP1,0.4321,0.3201,0.11199999999999999
TOLLIP,0.6739,0.562,0.1119
HGS,0.4845,0.3727,0.11180000000000001
CCDC12,-0.0033,-0.1151,0.1118
SNRNP35,0.0263,-0.0853,0.1116
GRM7,-0.0761,-0.1877,0.1116
LLPH,0.1267,0.0151,0.1116
MEA1,0.1354,0.0238,0.11159999999999999
RBBP5,0.3559,0.2445,0.1114
ZFC3H1,0.1947,0.0834,0.11130000000000001
SCRN3,0.4051,0.2938,0.11130000000000001
CAMK4,0.5548,0.4437,0.11109999999999998
KDM8,0.1208,0.0098,0.111
MAN2A2,0.0036,-0.1073,0.11090000000000001
NOM1,0.5119,0.401,0.1109
CR2,0.3758,0.2649,0.1109
LCP2,0.7825,0.6717,0.11080000000000001
PHF20,0.0356,-0.075,0.1106
MED8,-0.0792,-0.1898,0.11059999999999999
FBP2,0.4289,0.3183,0.11059999999999998
AHDC1,0.4715,0.361,0.11049999999999999
PIM1,0.3288,0.2183,0.11049999999999999
RFX3,0.4585,0.3481,0.1104
WDR73,0.2657,0.1556,0.1101
ARPC3,0.0877,-0.0224,0.1101
SPATA5L1,0.4594,0.3493,0.11009999999999998
MARK2,0.6244,0.5143,0.11009999999999998
MTARC1,0.6753,0.5652,0.11009999999999998
CTNNBL1,0.2501,0.1402,0.1099
FBLN5,0.5016,0.3918,0.10980000000000006
CARS1,0.5722,0.4624,0.10980000000000006
ROGDI,-0.0318,-0.1416,0.10980000000000001
SELENOF,0.127,0.0173,0.1097
GM2A,0.7547,0.6451,0.10960000000000003
GP1BA,-0.1054,-0.215,0.1096
TBP,0.1399,0.0304,0.1095
GABARAPL2,0.3534,0.2439,0.10949999999999999
NIPA2,0.1356,0.0263,0.1093
ATP6V1B2,0.4426,0.3334,0.10920000000000002
AIMP1,0.3684,0.2593,0.10910000000000003
GET3,0.233,0.1239,0.10910000000000002
NOA1,0.3252,0.2162,0.10899999999999999
S100PBP,-0.1585,-0.2674,0.10890000000000002
SMNDC1,0.3277,0.2188,0.1089
CENPN,0.2215,0.1127,0.10880000000000001
AMMECR1,0.7536,0.6449,0.10870000000000002
CEP290,-0.0038,-0.1125,0.1087
FAM221A,0.1018,-0.0069,0.1087
ODC1,0.8056,0.697,0.10860000000000003
LIPA,0.5613,0.4527,0.10860000000000003
AP5Z1,0.5607,0.4521,0.10859999999999997
KLF3,0.424,0.3154,0.10859999999999997
NDUFB10,-0.0806,-0.189,0.1084
CRYBB1,0.3698,0.2615,0.10830000000000001
GAPDH,0.2072,0.0989,0.1083
TUSC3,0.4707,0.3625,0.10820000000000002
ZMIZ1,0.1892,0.081,0.1082
GTF3A,0.5086,0.4005,0.10810000000000003
SEPTIN10,0.5215,0.4135,0.10799999999999998
PSMB6,0.2737,0.1658,0.1079
MED4,0.1074,-0.0005,0.1079
PAF1,0.2202,0.1124,0.1078
SLC25A4,0.6234,0.5157,0.1076999999999999
SPAG7,0.3385,0.2309,0.10760000000000003
ARMCX3,0.7458,0.6383,0.10750000000000004
SESN2,0.3856,0.2781,0.10749999999999998
ESF1,0.5245,0.417,0.10749999999999998
DDX5,0.0235,-0.0839,0.1074
ESRRA,0.3762,0.2689,0.1073
ECH1,0.4157,0.3085,0.10720000000000002
ZNF581,-0.0612,-0.1683,0.1071
RPS24,0.0758,-0.0312,0.10700000000000001
APOL6,0.6914,0.5844,0.10699999999999998
PLIN2,0.5223,0.4153,0.10699999999999998
TKTL1,0.2776,0.1707,0.10690000000000002
RTF1,0.4222,0.3154,0.1068
MFSD3,0.6133,0.5067,0.10659999999999992
TRIP4,0.628,0.5216,0.10640000000000005
ATP6V1A,0.4037,0.2973,0.1064
UBE2L3,0.3254,0.2191,0.10630000000000003
PSMD1,0.2322,0.1261,0.1061
ARHGDIA,0.3492,0.2431,0.1061
TBCA,0.5018,0.3958,0.10600000000000004
IFI30,0.5923,0.4864,0.10590000000000005
DCP1A,0.353,0.2471,0.1059
IARS1,0.4343,0.3285,0.1058
ARF4,0.3256,0.2198,0.1058
ZNF397,0.1234,0.0176,0.10579999999999999
VPS25,0.0015,-0.1042,0.1057
KMT2D,0.208,0.1023,0.10569999999999999
KPNB1,0.4094,0.3037,0.10569999999999996
TAF5L,0.1049,-0.0007,0.1056
LRP11,0.0374,-0.0681,0.1055
R3HDM2,0.1647,0.0593,0.10540000000000002
LNX2,0.2842,0.1788,0.10540000000000002
STAM,0.3368,0.2314,0.1054
FES,0.6,0.4946,0.1054
DPY30,0.0839,-0.0215,0.1054
APOA2,0.1234,0.018,0.1054
TCERG1,0.2827,0.1774,0.1053
AP1G1,0.5254,0.4202,0.10519999999999996
PDLIM4,0.6993,0.5942,0.10510000000000008
PRAM1,0.3701,0.265,0.10509999999999997
CSAD,0.2659,0.1609,0.10500000000000004
MARVELD2,0.6383,0.5333,0.10499999999999998
YARS1,0.6535,0.5485,0.10499999999999998
SIPA1L1,0.604,0.499,0.10499999999999998
RBM25,0.2884,0.1834,0.10499999999999998
EFL1,0.7047,0.5997,0.10499999999999998
FCRL5,0.5809,0.4759,0.10499999999999998
PF4,0.5768,0.4719,0.1049
PPCS,0.5734,0.4686,0.1048
TMSB10,0.7228,0.6181,0.10470000000000002
RBM27,0.3004,0.1957,0.10469999999999999
EXOC3L2,0.2774,0.1727,0.10469999999999999
RPL22L1,0.3765,0.2719,0.10460000000000003
CASZ1,0.6512,0.5466,0.10460000000000003
STRN4,0.4231,0.3185,0.10459999999999997
ZNF213,-0.2136,-0.3182,0.10459999999999997
RAP1GDS1,0.7536,0.6491,0.10450000000000004
EXOSC1,0.0213,-0.0832,0.1045
PRKN,0.1149,0.0105,0.1044
ARPC1A,-0.0955,-0.1999,0.10439999999999999
THOC1,0.4961,0.3917,0.10439999999999999
CCNL2,0.3213,0.2169,0.10439999999999997
LPIN3,0.666,0.5617,0.10430000000000006
CADPS2,0.6418,0.5375,0.10430000000000006
ARV1,0.2721,0.1678,0.1043
PFDN6,0.2139,0.1096,0.1043
PCDHGB7,0.7085,0.6044,0.10409999999999997
GNL2,0.573,0.469,0.10399999999999998
HSPD1,0.567,0.463,0.10399999999999993
SRSF4,0.2381,0.1342,0.10389999999999999
VPS26A,0.5365,0.4326,0.10389999999999999
ASF1B,0.5255,0.4216,0.10389999999999999
CBY1,-0.2178,-0.3217,0.10389999999999999
PPP3CA,0.5474,0.4435,0.10389999999999999
GTF2B,0.293,0.1892,0.10379999999999998
UFM1,0.1609,0.0572,0.10369999999999999
P4HTM,0.3076,0.2039,0.10369999999999999
PDPK1,0.6511,0.5475,0.10360000000000003
CMTM7,0.2085,0.1049,0.1036
NUP93,0.5143,0.4107,0.10359999999999997
IFT46,0.4061,0.3026,0.10350000000000004
CHTOP,0.2074,0.104,0.1034
LEO1,0.1404,0.0371,0.1033
DNAJC17,0.6125,0.5093,0.10320000000000007
RNF40,0.0341,-0.0691,0.10319999999999999
COL6A5,-0.0148,-0.1179,0.1031
DUOX1,0.7412,0.6382,0.10299999999999998
FDX2,0.2711,0.1683,0.1028
HAMP,0.2597,0.1569,0.10279999999999997
FAM114A2,0.639,0.5363,0.10270000000000001
RPLP2,0.1624,0.0597,0.10269999999999999
ZNF792,0.086,-0.0167,0.10269999999999999
S100A6,0.5226,0.4199,0.10269999999999996
ACAT2,0.5936,0.491,0.10260000000000002
TRAFD1,0.6968,0.5942,0.10260000000000002
RPL36,0.0667,-0.0359,0.1026
APEH,0.481,0.3784,0.10259999999999997
CAP1,0.5839,0.4814,0.10249999999999998
FAM174B,0.3302,0.2277,0.10249999999999998
BLVRB,0.3877,0.2852,0.10249999999999998
ESD,0.2784,0.1759,0.10249999999999998
HMGN4,0.3244,0.222,0.10240000000000002
CALCOCO2,0.3251,0.2227,0.10239999999999999
ITIH2,-0.1356,-0.2378,0.10220000000000001
IPO5,0.5829,0.4807,0.10219999999999996
CCNDBP1,0.3825,0.2804,0.10210000000000002
ABCB10,0.2311,0.129,0.1021
CENPF,0.7259,0.6238,0.10209999999999997
PPP5C,0.4443,0.3422,0.10209999999999997
NSD1,0.11,0.008,0.10200000000000001
ALOX12B,0.4439,0.342,0.10189999999999999
DNAJB6,0.7352,0.6333,0.10189999999999999
EXOSC5,0.2866,0.1848,0.10180000000000003
UTP25,0.6176,0.5158,0.1018
C2orf68,0.1865,0.0848,0.1017
ATXN1L,0.285,0.1833,0.10169999999999998
PPM1G,0.5147,0.4132,0.10150000000000003
TRUB1,0.332,0.2305,0.1015
CIAO2B,0.1884,0.087,0.10140000000000002
CHD7,0.5037,0.4024,0.10130000000000006
PRDM1,0.1634,0.0621,0.10129999999999999
CHD4,0.3788,0.2776,0.10120000000000001
HNRNPU,0.2949,0.1938,0.1011
RNPEP,0.532,0.431,0.10100000000000003
COG4,0.1116,0.0106,0.101
BMP2K,0.6692,0.5682,0.10099999999999998
PIK3C2B,0.5751,0.4741,0.10099999999999992
ST3GAL6,0.4615,0.3607,0.1008
PDF,0.2499,0.1491,0.1008
PPP1R10,0.4481,0.3475,0.10060000000000002
PSMB3,0.0986,-0.002,0.1006
WBP4,0.3223,0.2218,0.10049999999999998
CGGBP1,0.4156,0.3152,0.10040000000000004
ITGAM,0.2778,0.1775,0.1003
CKAP2L,0.5552,0.455,0.10020000000000001
RPL37,-0.1393,-0.2395,0.10019999999999998
FBRSL1,0.0029,-0.0972,0.1001
EXOC1,0.3811,0.281,0.10009999999999997
ERCC2,0.2926,0.1927,0.09990000000000002
TSG101,0.5666,0.4667,0.09989999999999999
TAX1BP1,0.5182,0.4183,0.09989999999999999
WDR70,0.4094,0.3095,0.09989999999999999
ARG2,0.6887,0.5888,0.09989999999999999
POTEF,-0.2007,-0.3005,0.0998
ADA2,0.7348,0.6352,0.09960000000000002
RASSF6,0.6579,0.5583,0.09960000000000002
UBE2N,0.1647,0.0651,0.09960000000000001
KPNA2,0.7026,0.6031,0.09950000000000003
SNRPA1,0.1693,0.0698,0.0995
PCNA,0.5797,0.4803,0.09939999999999999
ZNF146,0.4036,0.3042,0.09939999999999999
ATXN3,0.6385,0.5391,0.09939999999999993
KDM5B,0.6877,0.5884,0.09929999999999994
LUC7L3,0.3351,0.236,0.09910000000000002
WDR89,0.3303,0.2312,0.0991
MYO18B,0.6154,0.5163,0.09909999999999997
MSX2,0.5056,0.4066,0.09900000000000003
RPP30,0.0204,-0.0786,0.099
HDGF,0.2365,0.1375,0.09899999999999998
RAMP2,0.2471,0.1481,0.09899999999999998
PTPN11,0.3243,0.2254,0.09889999999999999
UBL5,0.3395,0.2407,0.09880000000000003
DISC1,0.3095,0.2107,0.0988
CHPT1,0.4332,0.3344,0.0988
PSMC3,0.465,0.3662,0.0988
CFD,0.3492,0.2504,0.0988
NPL,0.6835,0.5848,0.09870000000000001
CROCC2,0.4242,0.3255,0.09870000000000001
NECAP2,0.5895,0.4908,0.09870000000000001
SNRPG,0.1542,0.0556,0.09860000000000001
TPP2,0.5638,0.4652,0.09859999999999997
S100A13,0.581,0.4824,0.09859999999999997
PROC,0.021,-0.0775,0.0985
CACYBP,0.6673,0.5689,0.09840000000000004
SYBU,0.6577,0.5593,0.09839999999999993
CCAR1,0.2049,0.1066,0.0983
PRPF6,0.2389,0.1407,0.09820000000000001
CLTCL1,0.5128,0.4146,0.09820000000000001
MPHOSPH8,0.1091,0.0109,0.09820000000000001
RNF5,0.4091,0.311,0.09810000000000002
NCAM2,0.165,0.067,0.098
CAMSAP1,0.6255,0.5275,0.09799999999999998
CD34,0.5052,0.4072,0.09799999999999998
SERPIND1,0.0499,-0.048,0.0979
SPEN,0.2622,0.1643,0.09789999999999999
PGLYRP4,0.6991,0.6013,0.09780000000000011
RANBP2,0.2778,0.18,0.0978
KCNMA1,-0.0165,-0.1143,0.0978
TUBGCP2,0.2684,0.1707,0.09770000000000004
NAXD,0.2987,0.201,0.09770000000000001
MAEA,0.1165,0.0189,0.0976
BCL2L15,0.2118,0.1142,0.09759999999999999
TRIM26,0.5459,0.4484,0.09750000000000003
UBR7,0.5398,0.4423,0.09749999999999992
DOP1B,0.6679,0.5705,0.09740000000000004
ZNF395,0.4343,0.3369,0.09740000000000004
MRPL19,0.1811,0.0837,0.09740000000000001
APOC4,-0.0802,-0.1776,0.09740000000000001
UBE2G1,0.7308,0.6335,0.09730000000000005
OGFR,0.7005,0.6032,0.09730000000000005
TARDBP,0.238,0.1407,0.0973
LTV1,0.3898,0.2925,0.0973
SBSPON,0.4791,0.3819,0.09720000000000001
BMS1,0.3527,0.2557,0.09700000000000003
KLHL8,0.1814,0.0844,0.097
OLA1,0.6245,0.5276,0.0969000000000001
SRGAP2,0.6554,0.5585,0.09689999999999999
CNOT3,0.2623,0.1654,0.09689999999999999
TCIRG1,0.5257,0.4288,0.09689999999999993
TCEA2,0.4265,0.3298,0.09670000000000001
MMP9,0.2112,0.1145,0.0967
MYH15,0.1357,0.039,0.09669999999999998
INVS,0.3265,0.2299,0.09660000000000002
MRPL9,0.0498,-0.0466,0.0964
KCTD10,0.5175,0.4211,0.09639999999999999
BPNT1,0.3398,0.2435,0.0963
CLEC16A,0.3721,0.2758,0.0963
SLC38A10,0.2316,0.1353,0.0963
SERBP1,0.6742,0.578,0.09620000000000006
UBE2Z,0.524,0.4278,0.09620000000000001
NSL1,0.4543,0.3581,0.09620000000000001
NUDT21,0.2417,0.1456,0.09609999999999999
ENGASE,0.2774,0.1813,0.09609999999999999
PYHIN1,0.6941,0.5981,0.09600000000000009
CD2BP2,0.005,-0.0909,0.0959
FAM162A,0.6667,0.5708,0.09589999999999999
SLU7,0.2568,0.1609,0.09589999999999999
PRMT2,0.1346,0.0388,0.0958
AP5B1,0.2799,0.1841,0.09579999999999997
ATOX1,0.4966,0.4009,0.09570000000000001
TSPYL4,0.4519,0.3563,0.09560000000000002
JMJD7,0.5282,0.4326,0.09560000000000002
TTC37,0.433,0.3374,0.09560000000000002
TCEA1,0.4303,0.3348,0.09550000000000003
SF3B4,0.2466,0.1511,0.0955
BNIP2,0.349,0.2535,0.09549999999999997
KCTD7,0.0041,-0.0913,0.09540000000000001
AFF4,-0.0465,-0.1419,0.0954
PARD6B,0.6661,0.5708,0.09530000000000005
IGHV4-28,0.2091,0.1139,0.0952
DROSHA,0.3478,0.2527,0.09510000000000002
TYROBP,0.7025,0.6074,0.09509999999999996
UNC5B,0.4871,0.392,0.09509999999999996
FGFR1,0.262,0.167,0.095
NASP,0.5887,0.4938,0.09489999999999998
EPM2A,0.5372,0.4423,0.09489999999999998
CTTNBP2,0.236,0.1412,0.0948
CRKL,0.6877,0.5929,0.0948
WIPF2,0.56,0.4653,0.09470000000000006
ENSA,0.4966,0.4019,0.0947
LOXL3,0.2101,0.1154,0.0947
SPATS2,0.5714,0.4767,0.0947
HAS3,0.787,0.6923,0.0947
RPL36AL,0.2217,0.1271,0.09460000000000002
TTC9C,0.2657,0.1711,0.09459999999999999
IGHV7-4-1,0.4321,0.3375,0.09459999999999996
AAMDC,0.3723,0.2778,0.09450000000000003
TRIM13,0.3532,0.2587,0.09450000000000003
AASDH,0.1704,0.0759,0.0945
UBE2A,0.2873,0.1929,0.09440000000000001
KLHDC8B,0.0549,-0.0395,0.0944
OXSR1,0.3042,0.2099,0.09430000000000002
FREM2,0.3071,0.2128,0.0943
ERCC4,0.2991,0.2048,0.09429999999999997
KATNBL1,0.4336,0.3394,0.0942
GMNN,0.6839,0.5897,0.09419999999999995
MND1,0.3263,0.2322,0.09409999999999999
IMPA1,0.1859,0.0919,0.09400000000000001
RPL26,0.3164,0.2225,0.09390000000000001
YEATS4,0.3559,0.262,0.09389999999999998
SAA2,0.2712,0.1773,0.09389999999999998
HMOX1,0.6322,0.5384,0.0938
SRSF7,0.2356,0.1418,0.0938
CSTF1,0.2597,0.166,0.09369999999999998
NHLRC3,0.3619,0.2683,0.09360000000000002
MAP4K1,0.7953,0.7017,0.09360000000000002
CXorf56,0.4417,0.3481,0.09359999999999996
PACS1,0.3935,0.3,0.09350000000000003
ZNF672,0.2785,0.1851,0.09340000000000004
RPLP1,0.0326,-0.0608,0.0934
OLFM4,0.0962,0.0028,0.0934
TRAF2,0.5078,0.4145,0.09330000000000005
STAC3,0.7072,0.6139,0.09330000000000005
PGBD2,-0.363,-0.4563,0.0933
GATD1,0.2993,0.2061,0.0932
LSM1,0.3575,0.2643,0.0932
PNPO,0.3174,0.2243,0.09310000000000002
IGLL5,0.4592,0.3661,0.09310000000000002
COX11,0.1441,0.051,0.09310000000000002
RUNX3,0.4627,0.3696,0.09310000000000002
MYO1C,0.3095,0.2164,0.09309999999999999
GIT1,0.2974,0.2043,0.09309999999999999
FASTK,0.0841,-0.0088,0.0929
ATP6V1E1,0.1334,0.0405,0.09289999999999998
PLEKHO2,0.6339,0.5411,0.0928
CNKSR1,0.57,0.4772,0.09279999999999994
MAP3K6,0.5484,0.4557,0.0927
FUT6,0.3995,0.3069,0.09260000000000002
NDUFC1,0.0119,-0.0807,0.09259999999999999
TPT1,0.3405,0.248,0.09250000000000003
KLHDC3,0.2896,0.1972,0.09240000000000004
USF2,0.1668,0.0744,0.09240000000000001
TRMT2B,0.1713,0.0789,0.09240000000000001
BLOC1S6,-0.0075,-0.0998,0.0923
ERCC3,0.4286,0.3363,0.0923
USP46,0.3105,0.2182,0.0923
SLFN13,0.3354,0.2431,0.09229999999999997
EVI2B,0.6594,0.5671,0.09229999999999994
IWS1,0.2305,0.1383,0.0922
NIFK,0.4784,0.3863,0.09210000000000002
NUP98,0.3379,0.2458,0.09209999999999999
COL6A6,0.5681,0.4761,0.09200000000000003
BHLHA15,0.679,0.5871,0.09190000000000009
AGMAT,0.4413,0.3494,0.09190000000000004
WDR48,0.5182,0.4263,0.09189999999999998
AHCY,0.6779,0.586,0.09189999999999998
UTP6,0.3833,0.2914,0.09189999999999998
IGKV2D-29,0.4096,0.3179,0.0917
HBG2,0.3881,0.2965,0.09160000000000001
TOP1,0.4093,0.3177,0.09160000000000001
ACTR1A,0.506,0.4144,0.09160000000000001
PRX,0.1189,0.0273,0.0916
FEN1,0.5569,0.4653,0.09159999999999996
PPP1R9B,0.5111,0.4196,0.09150000000000003
LPXN,0.7376,0.6462,0.09140000000000004
IARS2,0.3869,0.2955,0.09140000000000004
SORBS1,0.5694,0.478,0.09140000000000004
C9,0.1564,0.065,0.09140000000000001
SMG8,0.3087,0.2173,0.09139999999999998
PYCARD,0.781,0.6897,0.09130000000000005
SEZ6L2,0.3143,0.223,0.09130000000000002
EBF1,0.0729,-0.0183,0.0912
GIMAP2,0.5432,0.452,0.0912
TFCP2L1,0.2192,0.1281,0.09110000000000001
CFH,0.4857,0.3946,0.09110000000000001
MOCS3,0.5241,0.433,0.09110000000000001
MASP2,-0.3001,-0.3912,0.09110000000000001
PREB,0.2022,0.1111,0.09109999999999999
C5orf22,0.6038,0.5127,0.09109999999999996
TIMELESS,0.5491,0.4581,0.09100000000000003
IMP3,0.1034,0.0124,0.09100000000000001
CDNF,0.1624,0.0716,0.09079999999999999
C4BPB,0.0658,-0.0249,0.0907
PFN1,0.5964,0.5057,0.0907
TXNL4B,0.5563,0.4656,0.0907
CTCF,0.3197,0.229,0.09069999999999998
AGPAT1,0.3633,0.2727,0.09060000000000001
LILRB3,0.6222,0.5316,0.09060000000000001
TRNAU1AP,0.1871,0.0965,0.09059999999999999
EIF3I,0.3022,0.2117,0.09050000000000002
SEC24B,0.5214,0.4309,0.09049999999999997
INTS7,0.4038,0.3134,0.09039999999999998
GNS,0.3886,0.2982,0.09039999999999998
WIPF1,0.7305,0.6402,0.09030000000000005
DRAM2,0.2858,0.1956,0.0902
DPF2,0.2345,0.1443,0.09019999999999997
RPP21,0.297,0.2068,0.09019999999999997
MED31,0.0743,-0.0158,0.09010000000000001
BBX,0.3153,0.2252,0.09010000000000001
MAGI3,0.4001,0.31,0.09010000000000001
APOE,0.4368,0.3468,0.09000000000000002
EIF2A,0.5663,0.4763,0.09000000000000002
C7orf26,0.2117,0.1217,0.09
DDX41,0.1443,0.0544,0.08990000000000001
DAB2,0.7524,0.6625,0.08989999999999998
KCNK1,0.5475,0.4576,0.08989999999999998
STX4,0.2776,0.1878,0.08980000000000002
ACOX1,0.5723,0.4826,0.08970000000000006
SLC2A3,0.4473,0.3576,0.0897
CIAPIN1,0.6986,0.6089,0.0897
